x,y,z,latitude,longitude,bearing,accuracy,light,timestamp
-0.893874,-0.3382883,9.252435,23.54330048,87.2900893,-42.14168167,3.216,2393,2119761
-0.9974463,0.001674982,9.520079,23.54330048,87.2900893,-42.14168167,3.216,2393,2119769
-0.84803754,0.61259997,9.594061,23.54330048,87.2900893,-42.14168167,3.216,2393,2119799
-0.760882,-0.067138396,9.486316,23.54330048,87.2900893,-42.14168167,3.216,2393,2119815
-0.760882,-0.067138396,9.486316,23.54330048,87.2900893,-42.14168167,3.216,2360,2119830
-0.7615732,0.14682916,9.4972105,23.54330048,87.2900893,-42.14168167,3.216,2360,2119840
-1.3044385,-0.0788474,9.700235,23.54330048,87.2900893,-42.14168167,3.216,2360,2119842
-1.3451687,-0.3420109,9.183882,23.54330048,87.2900893,-42.14168167,3.216,2360,2119876
-1.1163176,0.36289692,9.710033,23.54330048,87.2900893,-42.14168167,3.216,2360,2119894
-1.0426157,-0.33517525,9.270712,23.54330048,87.2900893,-42.14168167,3.216,2360,2119914
-1.1401373,0.22415903,9.6116905,23.54330048,87.2900893,-42.14168167,3.216,2360,2119922
-1.1146,0.14262614,9.500501,23.54330048,87.2900893,-42.14168167,3.216,2360,2119952
-0.8920862,-0.60078067,9.281202,23.54330048,87.2900893,-42.14168167,3.216,2360,2119963
-1.2373658,0.054021448,9.534112,23.54330048,87.2900893,-42.14168167,3.216,2360,2119991
-1.3685282,-0.09304981,9.389089,23.54330048,87.2900893,-42.14168167,3.216,2360,2120002
-1.3685282,-0.09304981,9.389089,23.54330048,87.2900893,-42.14168167,3.216,2401,2120014
-1.286505,-0.1416851,9.446426,23.54330048,87.2900893,-42.14168167,3.216,2401,2120030
-1.4586262,-0.019470915,9.473913,23.54330048,87.2900893,-42.14168167,3.216,2401,2120042
-1.3446943,0.038488828,9.437631,23.54330048,87.2900893,-42.14168167,3.216,2401,2120067
-1.4190928,-0.01726907,9.48409,23.54330048,87.2900893,-42.14168167,3.216,2401,2120074
-1.5163548,0.019495422,9.476589,23.54330048,87.2900893,-42.14168167,3.216,2401,2120106
-1.5146414,-0.11454457,9.487659,23.54330048,87.2900893,-42.14168167,3.216,2401,2120126
-1.4813356,0.22528496,9.512544,23.54330048,87.2900893,-42.14168167,3.216,2401,2120150
-1.2616711,-0.2069868,9.347794,23.54330048,87.2900893,-42.14168167,3.216,2401,2120168
-1.2239783,-0.13771069,9.467882,23.54330048,87.2900893,-42.14168167,3.216,2401,2120189
-1.2239783,-0.13771069,9.467882,23.54330048,87.2900893,-42.14168167,3.216,2421,2120209
-1.3272948,0.30146322,9.515896,23.54330048,87.2900893,-42.14168167,3.216,2421,2120226
-1.2604767,0.21348585,9.445489,23.54330048,87.2900893,-42.14168167,3.216,2421,2120232
-1.5741801,0.13687852,9.596418,23.54330048,87.2900893,-42.14168167,3.216,2421,2120259
-1.2808883,-0.25626552,9.390196,23.54330048,87.2900893,-42.14168167,3.216,2421,2120270
-1.3381447,-0.6294143,9.363734,23.54330048,87.2900893,-42.14168167,3.216,2421,2120297
-1.4577302,-0.22560401,9.400775,23.54330048,87.2900893,-42.14168167,3.216,2421,2120309
-1.4272265,-0.16058473,9.421011,23.54330048,87.2900893,-42.14168167,3.216,2421,2120382
-1.6800243,0.664081,9.604882,23.54330048,87.2900893,-42.14168167,3.216,2421,2120385
-1.6126466,-0.52083856,9.250585,23.54330048,87.2900893,-42.14168167,3.216,2421,2120411
-1.4945749,-0.19444747,9.375111,23.54330048,87.2900893,-42.14168167,3.216,2421,2120415
-1.7453918,0.7524307,9.906087,23.54330048,87.2900893,-42.14168167,3.216,2421,2120451
-1.3905334,-0.7719863,9.086888,23.54330048,87.2900893,-42.14168167,3.216,2421,2120454
-1.5359422,-0.543234,9.56757,23.54330048,87.2900893,-42.14168167,3.216,2421,2120488
-1.512023,0.4868593,9.355001,23.54330048,87.2900893,-42.14168167,3.216,2421,2120494
-1.4696227,-0.17509814,9.675471,23.54330048,87.2900893,-42.14168167,3.216,2421,2120528
-1.3920782,-0.81507564,8.820359,23.54330048,87.2900893,-42.14168167,3.216,2421,2120535
-1.7791091,1.5536038,9.555903,23.54330048,87.2900893,-42.14168167,3.216,2421,2120566
-1.3901542,-0.97180706,9.252341,23.54330048,87.2900893,-42.14168167,3.216,2421,2120581
-1.4247313,-0.37926507,9.306032,23.54330048,87.2900893,-42.14168167,3.216,2421,2120605
-1.5209572,-0.17085719,9.813121,23.54330048,87.2900893,-42.14168167,3.216,2421,2120613
-1.4557927,-1.0597935,9.421499,23.54330049,87.29008861,-42.14168167,3.216,2421,2120642
-1.579246,0.8373401,9.719069,23.54330049,87.29008861,-42.14168167,3.216,2421,2120655
-1.3430445,-0.9441223,9.288437,23.54330049,87.29008861,-42.14168167,3.216,2421,2120681
-1.5123174,0.7715095,9.599652,23.54330049,87.29008861,-42.14168167,3.216,2421,2120719
-1.5106887,-0.09018925,9.5786915,23.54330049,87.29008861,-42.14168167,3.216,2421,2120739
-1.5590851,0.4673656,9.490464,23.54330049,87.29008861,-42.14168167,3.216,2421,2120759
-1.4314997,-0.17873405,9.543272,23.54330049,87.29008861,-42.14168167,3.216,2421,2120768
-1.4314997,-0.17873405,9.543272,23.54330049,87.29008861,-42.14168167,3.216,2448,2120772
-1.3820196,0.15333936,9.749683,23.54330049,87.29008861,-42.14168167,3.216,2448,2120796
-1.1799883,0.122669466,9.161653,23.54330049,87.29008861,-42.14168167,3.216,2448,2120804
-1.4475566,-0.3722757,9.716683,23.54330049,87.29008861,-42.14168167,3.216,2448,2120835
-1.2602725,0.15491553,9.267022,23.54330049,87.29008861,-42.14168167,3.216,2448,2120854
-1.4219841,-0.015119752,9.367432,23.54330049,87.29008861,-42.14168167,3.216,2448,2120874
-1.2840081,-0.26650473,9.270968,23.54330049,87.29008861,-42.14168167,3.216,2448,2120882
-1.3376659,-0.2723189,9.383896,23.54330049,87.29008861,-42.14168167,3.216,2448,2120912
-1.457418,0.38710442,9.3923855,23.54330049,87.29008861,-42.14168167,3.216,2448,2120937
-1.2865163,-0.33743277,9.068511,23.54330049,87.29008861,-42.14168167,3.216,2448,2120951
-1.5703105,0.059597377,9.740549,23.54330049,87.29008861,-42.14168167,3.216,2448,2120962
-1.5703105,0.059597377,9.740549,23.54330049,87.29008861,-42.14168167,3.216,2608,2120971
-1.4378774,0.101838335,9.126431,23.54330049,87.29008861,-42.14168167,3.216,2608,2120988
-1.607835,-0.30969843,9.375436,23.54330049,87.29008861,-42.14168167,3.216,2608,2120997
-1.604458,0.17407355,9.5764475,23.54330049,87.29008861,-42.14168167,3.216,2608,2121027
-1.5951253,-0.41858065,9.635404,23.54330049,87.29008861,-42.14168167,3.216,2608,2121045
-1.5810469,0.5767946,9.245138,23.54330049,87.29008861,-42.14168167,3.216,2608,2121066
-1.652809,0.010583689,9.443948,23.54330049,87.29008861,-42.14168167,3.216,2608,2121078
-1.84964,0.22830313,9.458495,23.54330049,87.29008861,-42.14168167,3.216,2608,2121104
-1.6775067,0.73983014,9.30524,23.54330049,87.29008861,-42.14168167,3.216,2608,2121122
-1.6775067,0.73983014,9.30524,23.54330049,87.29008861,-42.14168167,3.216,2524,2121131
-1.5212452,-0.592389,9.407548,23.54330049,87.29008861,-42.14168167,3.216,2524,2121142
-1.6006687,-0.28716338,9.2803955,23.54330049,87.29008861,-42.14168167,3.216,2524,2121154
-1.9640137,-0.28502753,10.096774,23.54330049,87.29008861,-42.14168167,3.216,2524,2121179
-1.9640137,-0.28502753,10.096774,23.54330049,87.29008861,-42.14168167,3.216,2502,2121189
-1.4611839,-0.68930995,9.439467,23.54330049,87.29008861,-42.14168167,3.216,2502,2121218
-1.5205451,-0.023421895,9.319466,23.54330049,87.29008861,-42.14168167,3.216,2502,2121233
-1.6650478,0.28771162,9.507601,23.54330049,87.29008861,-42.14168167,3.216,2502,2121257
-1.7302853,-0.87311697,9.39316,23.54330049,87.29008861,-42.14168167,3.216,2502,2121271
-1.7725979,-0.37925225,9.380146,23.54330049,87.29008861,-42.14168167,3.216,2502,2121294
-1.9041339,0.24085176,9.638404,23.54330049,87.29008861,-42.14168167,3.216,2502,2121303
-1.9041339,0.24085176,9.638404,23.54330049,87.29008861,-42.14168167,3.216,2527,2121304
-1.695653,-0.89441645,9.332101,23.54330049,87.29008861,-42.14168167,3.216,2527,2121334
-1.750218,0.10141642,9.488945,23.54330049,87.29008861,-42.14168167,3.216,2527,2121354
-1.5552835,-0.8818468,9.241501,23.54330049,87.29008861,-42.14168167,3.216,2527,2121373
-1.7684629,0.041887924,9.384128,23.54330049,87.29008861,-42.14168167,3.216,2527,2121388
-1.7684629,0.041887924,9.384128,23.54330049,87.29008861,-42.14168167,3.216,2549,2121402
-1.7025372,0.039004438,9.444501,23.54330049,87.29008861,-42.14168167,3.216,2549,2121422
-1.7174671,-0.69142616,9.217557,23.54330049,87.29008861,-42.14168167,3.216,2549,2121436
-1.9115486,-0.0744221,9.567873,23.54330049,87.29008861,-42.14168167,3.216,2549,2121450
-2.1257763,-0.19450906,9.40896,23.54330049,87.29008861,-42.14168167,3.216,2549,2121469
-2.2174795,0.45447952,9.54593,23.54330049,87.29008861,-42.14168167,3.216,2549,2121488
-2.320954,-0.20616606,9.282993,23.54330049,87.29008861,-42.14168167,3.216,2549,2121495
-2.320954,-0.20616606,9.282993,23.54330049,87.29008861,-42.14168167,3.216,2570,2121497
-2.3464687,-0.42443687,9.364702,23.54330049,87.29008861,-42.14168167,3.216,2570,2121525
-2.5919082,0.36066744,9.576039,23.54330049,87.29008861,-42.14168167,3.216,2570,2121545
-2.2836084,0.15006809,9.503712,23.54330049,87.29008861,-42.14168167,3.216,2570,2121564
-2.269278,-0.33744675,9.351344,23.54330049,87.29008861,-42.14168167,3.216,2570,2121579
-2.360994,0.17162496,9.356079,23.54330049,87.29008861,-42.14168167,3.216,2570,2121602
-2.2490134,-0.26706392,9.131729,23.54330049,87.29008861,-42.14168167,3.216,2570,2121616
-1.9290045,-0.11764794,9.146595,23.5433058,87.29008653,-42.14168167,3.216,2570,2121640
-2.0324655,-0.6352232,8.494541,23.5433058,87.29008653,-42.14168167,3.216,2570,2121652
-2.8136551,0.5798018,9.6944065,23.5433058,87.29008653,-42.14168167,3.216,2570,2121679
-2.3507514,-0.104796425,9.515623,23.5433058,87.29008653,-42.14168167,3.216,2570,2121718
-2.4017937,-0.6002166,9.388218,23.5433058,87.29008653,-42.14168167,3.216,2570,2121740
-2.5056643,-0.26244336,9.394764,23.5433058,87.29008653,-42.14168167,3.216,2570,2121758
-2.8040931,0.23365813,9.707597,23.5433058,87.29008653,-42.14168167,3.216,2570,2121777
-2.3110359,0.29184756,9.489843,23.5433058,87.29008653,-42.14168167,3.216,2570,2121793
-2.0819001,-0.02544579,9.411076,23.5433058,87.29008653,-42.14168167,3.216,2570,2121801
-1.7660058,0.25737706,9.484049,23.5433058,87.29008653,-42.14168167,3.216,2570,2121833
-1.841174,-0.5427776,9.457983,23.5433058,87.29008653,-42.14168167,3.216,2570,2121854
-1.7353991,-0.30784574,9.44133,23.5433058,87.29008653,-42.14168167,3.216,2570,2121871
-1.5961771,-1.1805775,9.090592,23.5433058,87.29008653,-42.14168167,3.216,2570,2121890
-1.8023392,0.2817832,9.603906,23.5433058,87.29008653,-42.14168167,3.216,2570,2121908
-1.5013752,-0.69009864,9.251964,23.5433058,87.29008653,-42.14168167,3.216,2570,2121918
-1.6797538,-0.38670373,9.375254,23.5433058,87.29008653,-42.14168167,3.216,2570,2121947
-1.7983121,0.1577331,9.475487,23.5433058,87.29008653,-42.14168167,3.216,2570,2121970
-1.9317213,-0.7698988,9.205901,23.5433058,87.29008653,-42.14168167,3.216,2570,2121989
-2.0686703,-0.014565095,9.367052,23.5433058,87.29008653,-42.14168167,3.216,2570,2122006
-2.0358346,-0.5010839,9.2879925,23.5433058,87.29008653,-42.14168167,3.216,2570,2122025
-2.0243526,-0.12079543,9.327256,23.5433058,87.29008653,-42.14168167,3.216,2570,2122034
-2.0724661,-0.40162835,9.345577,23.5433058,87.29008653,-42.14168167,3.216,2570,2122063
-2.152481,-0.05676472,9.377586,23.5433058,87.29008653,-42.14168167,3.216,2570,2122069
-2.152481,-0.05676472,9.377586,23.5433058,87.29008653,-42.14168167,3.216,2594,2122070
-2.2248867,-0.40877128,9.330748,23.5433058,87.29008653,-42.14168167,3.216,2594,2122100
-2.2764747,-0.20021357,9.266498,23.5433058,87.29008653,-42.14168167,3.216,2594,2122107
-2.331637,-0.21512282,9.380135,23.5433058,87.29008653,-42.14168167,3.216,2594,2122139
-2.3150814,-0.14064129,9.35689,23.5433058,87.29008653,-42.14168167,3.216,2594,2122177
-2.1995401,0.86764824,9.663939,23.5433058,87.29008653,-42.14168167,3.216,2594,2122184
-1.9960339,-1.1513078,8.999398,23.5433058,87.29008653,-42.14168167,3.216,2594,2122216
-2.2343824,-0.68008435,9.331538,23.5433058,87.29008653,-42.14168167,3.216,2594,2122225
-2.2602592,0.5965158,9.6398945,23.5433058,87.29008653,-42.14168167,3.216,2594,2122253
-1.9636818,-0.47806886,9.205087,23.5433058,87.29008653,-42.14168167,3.216,2594,2122260
-1.8118631,-0.21236326,9.338561,23.5433058,87.29008653,-42.14168167,3.216,2594,2122292
-1.7906386,0.23637193,9.412987,23.5433058,87.29008653,-42.14168167,3.216,2594,2122295
-1.4763824,-0.16645548,9.464692,23.5433058,87.29008653,-42.14168167,3.216,2594,2122331
-1.4824785,0.31667143,9.643188,23.5433058,87.29008653,-42.14168167,3.216,2594,2122340
-1.2500758,-0.565466,9.277979,23.5433058,87.29008653,-42.14168167,3.216,2594,2122368
-1.212091,-0.52841496,9.262871,23.5433058,87.29008653,-42.14168167,3.216,2594,2122374
-1.2433367,-0.64031845,9.348971,23.5433058,87.29008653,-42.14168167,3.216,2594,2122407
-1.2926118,0.19227299,9.524807,23.5433058,87.29008653,-42.14168167,3.216,2594,2122422
-1.3497889,-0.2173989,9.404853,23.5433058,87.29008653,-42.14168167,3.216,2594,2122446
-1.237155,-0.22615476,9.410049,23.5433058,87.29008653,-42.14168167,3.216,2594,2122466
-1.4624141,-0.41576543,9.34142,23.5433058,87.29008653,-42.14168167,3.216,2594,2122484
-1.6353716,-0.27655348,9.458244,23.5433058,87.29008653,-42.14168167,3.216,2594,2122494
-1.5636846,-0.4140446,9.380331,23.5433058,87.29008653,-42.14168167,3.216,2594,2122522
-1.4859192,-0.4153708,9.401978,23.5433058,87.29008653,-42.14168167,3.216,2594,2122542
-1.4988861,-0.5286091,9.34612,23.5433058,87.29008653,-42.14168167,3.216,2594,2122561
-1.5619913,-0.42250305,9.399558,23.5433058,87.29008653,-42.14168167,3.216,2594,2122570
-1.6105655,-0.48448223,9.40066,23.5433058,87.29008653,-42.14168167,3.216,2594,2122599
-1.4007037,-0.8949803,9.28589,23.5433058,87.29008653,-42.14168167,3.216,2594,2122611
-1.3979715,-0.41598973,9.451595,23.54330671,87.29008442,-42.14168167,3.216,2594,2122637
-1.3979715,-0.41598973,9.451595,23.54330671,87.29008442,-42.14168167,3.216,2570,2122666
-1.804434,0.25200698,9.737153,23.54330671,87.29008442,-42.14168167,3.216,2570,2122681
-1.4961088,-0.43283683,9.394966,23.54330671,87.29008442,-42.14168167,3.216,2570,2122691
-1.2845843,-0.35851416,9.385213,23.54330671,87.29008442,-42.14168167,3.216,2570,2122716
-1.329205,-0.13198167,9.503094,23.54330671,87.29008442,-42.14168167,3.216,2570,2122738
-1.4272189,-0.008776242,9.444746,23.54330671,87.29008442,-42.14168167,3.216,2570,2122755
-1.358013,-0.38163194,9.388374,23.54330671,87.29008442,-42.14168167,3.216,2570,2122771
-1.1810336,-0.34029305,9.361618,23.54330671,87.29008442,-42.14168167,3.216,2570,2122793
-1.1500558,0.03517811,9.447633,23.54330671,87.29008442,-42.14168167,3.216,2570,2122808
-1.1500558,0.03517811,9.447633,23.54330671,87.29008442,-42.14168167,3.216,2537,2122816
-1.1133085,-0.4086417,9.3533125,23.54330671,87.29008442,-42.14168167,3.216,2537,2122830
-1.2386043,-0.08033497,9.399563,23.54330671,87.29008442,-42.14168167,3.216,2537,2122839
-1.2458494,-0.19767238,9.413313,23.54330671,87.29008442,-42.14168167,3.216,2537,2122867
-1.2544711,0.044208705,9.479855,23.54330671,87.29008442,-42.14168167,3.216,2537,2122881
-1.3131968,-0.26825038,9.396991,23.54330671,87.29008442,-42.14168167,3.216,2537,2122906
-1.3694246,-0.07270608,9.494802,23.54330671,87.29008442,-42.14168167,3.216,2537,2122922
-1.4461273,0.025751108,9.532238,23.54330671,87.29008442,-42.14168167,3.216,2537,2122945
-1.4135565,-0.2649516,9.438557,23.54330671,87.29008442,-42.14168167,3.216,2537,2122954
-1.4915519,-0.23254628,9.430118,23.54330671,87.29008442,-42.14168167,3.216,2537,2122982
-1.4788903,-0.25295562,9.395067,23.54330671,87.29008442,-42.14168167,3.216,2537,2123002
-1.5216559,-0.085608855,9.507782,23.54330671,87.29008442,-42.14168167,3.216,2537,2123021
-1.4766197,-0.1211452,9.314083,23.54330671,87.29008442,-42.14168167,3.216,2537,2123034
-1.5805111,-0.25175342,9.485475,23.54330671,87.29008442,-42.14168167,3.216,2537,2123059
-1.474176,-0.27670684,9.276246,23.54330671,87.29008442,-42.14168167,3.216,2537,2123068
-1.6444503,-0.12249836,9.564141,23.54330671,87.29008442,-42.14168167,3.216,2537,2123098
-1.5746788,-0.2757549,9.396226,23.54330671,87.29008442,-42.14168167,3.216,2537,2123122
-1.5565164,-0.2629929,9.481968,23.54330671,87.29008442,-42.14168167,3.216,2537,2123137
-1.5565164,-0.2629929,9.481968,23.54330671,87.29008442,-42.14168167,3.216,2564,2123160
-1.5959173,-0.120927446,9.416303,23.54330671,87.29008442,-42.14168167,3.216,2564,2123174
-1.5605935,-0.26794896,9.466535,23.54330671,87.29008442,-42.14168167,3.216,2564,2123184
-1.6011772,-0.16913639,9.447771,23.54330671,87.29008442,-42.14168167,3.216,2564,2123214
-1.6004739,-0.261549,9.413503,23.54330671,87.29008442,-42.14168167,3.216,2564,2123234
-1.5936999,-0.2775675,9.406522,23.54330671,87.29008442,-42.14168167,3.216,2564,2123255
-1.6063058,-0.21167935,9.440159,23.54330671,87.29008442,-42.14168167,3.216,2564,2123275
-1.5859944,-0.22433808,9.474283,23.54330671,87.29008442,-42.14168167,3.216,2564,2123296
-1.5864148,-0.2782268,9.4479885,23.54330671,87.29008442,-42.14168167,3.216,2564,2123306
-1.5515614,-0.28131247,9.434942,23.54330671,87.29008442,-42.14168167,3.216,2564,2123328
-1.5793681,-0.40950662,9.37356,23.54330671,87.29008442,-42.14168167,3.216,2564,2123343
-1.5998324,-0.019063963,9.506546,23.54330671,87.29008442,-42.14168167,3.216,2564,2123366
-1.4547772,-0.36459637,9.424187,23.54330671,87.29008442,-42.14168167,3.216,2564,2123381
-1.5239358,-0.2839264,9.477983,23.54330671,87.29008442,-42.14168167,3.216,2564,2123405
-1.5271889,-0.23585376,9.459602,23.54330671,87.29008442,-42.14168167,3.216,2564,2123417
-1.4642372,-0.43503112,9.377858,23.54330671,87.29008442,-42.14168167,3.216,2564,2123443
-1.4733229,-0.09296943,9.478317,23.54330671,87.29008442,-42.14168167,3.216,2564,2123458
-1.4733229,-0.09296943,9.478317,23.54330671,87.29008442,-42.14168167,3.216,2599,2123468
-1.4176607,-0.31097353,9.391996,23.54330671,87.29008442,-42.14168167,3.216,2599,2123482
-1.5025831,-0.26691514,9.447804,23.54330671,87.29008442,-42.14168167,3.216,2599,2123494
-1.4185892,-0.4430861,9.407472,23.54330671,87.29008442,-42.14168167,3.216,2599,2123519
-1.4713458,-0.20363903,9.470817,23.54330671,87.29008442,-42.14168167,3.216,2599,2123528
-1.505398,-0.23277056,9.454617,23.54330671,87.29008442,-42.14168167,3.216,2599,2123558
-1.5120876,-0.29290074,9.434028,23.54330671,87.29008442,-42.14168167,3.216,2599,2123571
-1.5198064,-0.2343624,9.456285,23.54330671,87.29008442,-42.14168167,3.216,2599,2123596
-1.437029,-0.43450394,9.386686,23.54330671,87.29008442,-42.14168167,3.216,2599,2123611
-1.4516679,-0.27377078,9.424985,23.54330759,87.29008369,-42.14168167,3.216,2599,2123635
-1.4612677,-0.3073734,9.43063,23.54330759,87.29008369,-42.14168167,3.216,2599,2123675
-1.4379997,-0.3266268,9.434042,23.54330759,87.29008369,-42.14168167,3.216,2599,2123693
-1.4809781,-0.28344238,9.442001,23.54330759,87.29008369,-42.14168167,3.216,2599,2123711
-1.4962431,-0.23192713,9.450693,23.54330759,87.29008369,-42.14168167,3.216,2599,2123720
-1.5333102,-0.23734428,9.459416,23.54330759,87.29008369,-42.14168167,3.216,2599,2123750
-1.4907182,-0.2199367,9.47046,23.54330759,87.29008369,-42.14168167,3.216,2599,2123765
-1.423743,-0.30380204,9.454706,23.54330759,87.29008369,-42.14168167,3.216,2599,2123789
-1.4129213,-0.2748093,9.445471,23.54330759,87.29008369,-42.14168167,3.216,2599,2123802
-1.4298419,-0.23546967,9.444631,23.54330759,87.29008369,-42.14168167,3.216,2599,2123827
-1.4063632,-0.32688347,9.420631,23.54330759,87.29008369,-42.14168167,3.216,2599,2123850
-1.3960755,-0.35521248,9.448203,23.54330759,87.29008369,-42.14168167,3.216,2599,2123865
-1.3892215,-0.2610352,9.446494,23.54330759,87.29008369,-42.14168167,3.216,2599,2123872
-1.4022938,-0.20114036,9.471508,23.54330759,87.29008369,-42.14168167,3.216,2599,2123905
-1.4235462,-0.23728003,9.442602,23.54330759,87.29008369,-42.14168167,3.216,2599,2123926
-1.4038384,-0.2815988,9.435523,23.54330759,87.29008369,-42.14168167,3.216,2599,2123943
-1.3937985,-0.29579753,9.440573,23.54330759,87.29008369,-42.14168167,3.216,2599,2123954
-1.415067,-0.24943061,9.426792,23.54330759,87.29008369,-42.14168167,3.216,2599,2123979
-1.4302266,-0.2692616,9.433379,23.54330759,87.29008369,-42.14168167,3.216,2599,2123987
-1.4356301,-0.26254982,9.457267,23.54330759,87.29008369,-42.14168167,3.216,2599,2124018
-1.475809,-0.17681529,9.480767,23.54330759,87.29008369,-42.14168167,3.216,2599,2124034
-1.4181955,0.03198838,9.410081,23.54330759,87.29008369,-42.14168167,3.216,2599,2124057
-1.4201303,-0.57794094,9.394428,23.54330759,87.29008369,-42.14168167,3.216,2599,2124067
-1.361209,-0.06960247,9.427312,23.54330759,87.29008369,-42.14168167,3.216,2599,2124096
-1.4487468,-0.49230495,9.385826,23.54330759,87.29008369,-42.14168167,3.216,2599,2124112
-1.3917685,-0.086176574,9.416795,23.54330759,87.29008369,-42.14168167,3.216,2599,2124134
-1.5560303,-0.018671777,9.581642,23.54330759,87.29008369,-42.14168167,3.216,2599,2124174
-1.5179322,-0.32486966,9.39508,23.54330759,87.29008369,-42.14168167,3.216,2599,2124191
-1.5011033,0.02343151,9.511512,23.54330759,87.29008369,-42.14168167,3.216,2599,2124212
-1.4571298,-0.26634666,9.393698,23.54330759,87.29008369,-42.14168167,3.216,2599,2124228
-1.4269897,-0.09939473,9.444963,23.54330759,87.29008369,-42.14168167,3.216,2599,2124252
-1.4460344,-0.24562062,9.439407,23.54330759,87.29008369,-42.14168167,3.216,2599,2124270
-1.44163,-0.24294135,9.41814,23.54330759,87.29008369,-42.14168167,3.216,2599,2124286
-1.529603,-0.23285694,9.510652,23.54330759,87.29008369,-42.14168167,3.216,2599,2124295
-1.5560117,-0.2560101,9.47239,23.54330759,87.29008369,-42.14168167,3.216,2599,2124325
-1.4061155,-0.22269894,9.381421,23.54330759,87.29008369,-42.14168167,3.216,2599,2124338
-1.5248742,-0.26179966,9.508073,23.54330759,87.29008369,-42.14168167,3.216,2599,2124365
-1.4930608,-0.23201671,9.4562235,23.54330759,87.29008369,-42.14168167,3.216,2599,2124378
-1.4968632,-0.21329463,9.460386,23.54330759,87.29008369,-42.14168167,3.216,2599,2124402
-1.5409766,-0.20107701,9.381746,23.54330759,87.29008369,-42.14168167,3.216,2599,2124422
-1.4912711,-0.2898159,9.478791,23.54330759,87.29008369,-42.14168167,3.216,2599,2124442
-1.4466472,-0.4586834,9.425157,23.54330759,87.29008369,-42.14168167,3.216,2599,2124451
-1.4466472,-0.4586834,9.425157,23.54330759,87.29008369,-42.14168167,3.216,2577,2124455
-1.4887276,-0.22893365,9.444462,23.54330759,87.29008369,-42.14168167,3.216,2577,2124478
-1.4760507,-0.2654622,9.420481,23.54330759,87.29008369,-42.14168167,3.216,2577,2124493
-1.5339174,-0.109521866,9.54046,23.54330759,87.29008369,-42.14168167,3.216,2577,2124517
-1.4590365,-0.45169944,9.365094,23.54330759,87.29008369,-42.14168167,3.216,2577,2124530
-1.4732023,-0.32972226,9.364879,23.54330759,87.29008369,-42.14168167,3.216,2577,2124555
-1.6285793,-0.010602925,9.493796,23.54330759,87.29008369,-42.14168167,3.216,2577,2124566
-1.4503002,-0.46300492,9.445548,23.54330759,87.29008369,-42.14168167,3.216,2577,2124596
-1.4783155,-0.41899243,9.379191,23.54330814,87.29008591,-42.14168167,3.216,2577,2124631
-1.5338086,-0.16368717,9.428034,23.54330814,87.29008591,-42.14168167,3.216,2577,2124639
-1.6240848,-0.14395356,9.499162,23.54330814,87.29008591,-42.14168167,3.216,2577,2124670
-1.5078286,-0.34074485,9.416699,23.54330814,87.29008591,-42.14168167,3.216,2577,2124680
-1.4728342,-0.37221533,9.382535,23.54330814,87.29008591,-42.14168167,3.216,2577,2124709
-1.5762538,0.007339343,9.561197,23.54330814,87.29008591,-42.14168167,3.216,2577,2124719
-1.4512249,-0.17138842,9.379651,23.54330814,87.29008591,-42.14168167,3.216,2577,2124748
-1.423192,-0.27077475,9.368914,23.54330814,87.29008591,-42.14168167,3.216,2577,2124768
-1.423192,-0.27077475,9.368914,23.54330814,87.29008591,-42.14168167,3.216,2549,2124784
-1.3401365,-0.102391206,9.421468,23.54330814,87.29008591,-42.14168167,3.216,2549,2124791
-1.4880912,-0.13026164,9.525017,23.54330814,87.29008591,-42.14168167,3.216,2549,2124792
-1.4510549,-0.09521209,9.463502,23.54330814,87.29008591,-42.14168167,3.216,2549,2124826
-1.4834518,-0.25846925,9.371049,23.54330814,87.29008591,-42.14168167,3.216,2549,2124850
-1.4507298,0.1468103,9.552432,23.54330814,87.29008591,-42.14168167,3.216,2549,2124867
-1.4749695,-0.36890018,9.38436,23.54330814,87.29008591,-42.14168167,3.216,2549,2124881
-1.4749695,-0.36890018,9.38436,23.54330814,87.29008591,-42.14168167,3.216,2515,2124892
-1.5560801,0.029260112,9.479941,23.54330814,87.29008591,-42.14168167,3.216,2515,2124901
-1.54089,-0.24389207,9.412472,23.54330814,87.29008591,-42.14168167,3.216,2515,2124903
-1.5088775,-0.18239506,9.410858,23.54330814,87.29008591,-42.14168167,3.216,2515,2124940
-1.5214789,-0.123902485,9.467213,23.54330814,87.29008591,-42.14168167,3.216,2515,2124959
-1.5171444,-0.29602173,9.439681,23.54330814,87.29008591,-42.14168167,3.216,2515,2124978
-1.4752185,-0.2437732,9.490007,23.54330814,87.29008591,-42.14168167,3.216,2515,2124985
-1.470443,-0.19266005,9.459318,23.54330814,87.29008591,-42.14168167,3.216,2515,2125019
-1.4910893,-0.17110813,9.474985,23.54330814,87.29008591,-42.14168167,3.216,2515,2125039
-1.5073472,-0.42075527,9.399357,23.54330814,87.29008591,-42.14168167,3.216,2515,2125056
-1.5073472,-0.42075527,9.399357,23.54330814,87.29008591,-42.14168167,3.216,2493,2125061
-1.5015838,-0.2609821,9.392388,23.54330814,87.29008591,-42.14168167,3.216,2493,2125092
-1.4967798,-0.22272119,9.454543,23.54330814,87.29008591,-42.14168167,3.216,2493,2125108
-1.4826701,-0.13305931,9.469377,23.54330814,87.29008591,-42.14168167,3.216,2493,2125130
